prompt_name,sample_id,domain,predicted,correct,is_correct,response_time,confidence
TOM_prompt,145,agent-properties,"1-1,2-2","1-1,2-2",True,2.71844482421875,
TOM_prompt,366,agent-properties,"1-1,2-2","1-1,2-2",True,1.7465460300445557,
reasoning_confidence,432,social-properties,"1-1,2-2","1-1,2-2",True,5.65751314163208,
reasoning_confidence,229,social-properties,"1-1,2-2","1-1,2-2",True,7.309559106826782,
TOM_prompt,159,agent-properties,"1-1,2-2","1-1,2-2",True,3.449441909790039,
TOM_prompt,29,agent-properties,"1-1,2-2","1-1,2-2",True,1.4699878692626953,
reasoning_confidence,135,social-properties,"1-1,2-2","1-1,2-2",True,6.531804323196411,
reasoning_confidence,405,social-properties,"1-1,2-2","1-1,2-2",True,12.543275117874146,
TOM_prompt,53,agent-properties,"1-1,2-2","1-1,2-2",True,6.43990421295166,
TOM_prompt,140,agent-properties,"1-1,2-2","1-1,2-2",True,1.778198003768921,
TOM_prompt,237,agent-properties,"1-1,2-2","1-1,2-2",True,5.4522621631622314,
TOM_prompt,392,agent-properties,"1-1,2-2","1-1,2-2",True,4.284948110580444,
TOM_prompt,233,agent-properties,"1-1,2-2","1-1,2-2",True,6.640615224838257,
TOM_prompt,185,agent-properties,"1-1,2-2","1-1,2-2",True,1.7947731018066406,
TOM_prompt,192,agent-properties,"1-1,2-2","1-1,2-2",True,2.3977761268615723,
TOM_prompt,11,agent-properties,"1-1,2-2","1-1,2-2",True,1.454171895980835,
TOM_prompt,263,agent-properties,"1-1,2-2","1-1,2-2",True,1.6996550559997559,
TOM_prompt,400,agent-properties,"1-1,2-2","1-1,2-2",True,1.88569974899292,
TOM_prompt,151,agent-properties,"1-1,2-2","1-1,2-2",True,4.034074306488037,
TOM_prompt,157,agent-properties,"1-1,2-2","1-1,2-2",True,7.805195093154907,
TOM_prompt,447,agent-properties,"1-1,2-2","1-1,2-2",True,8.69434666633606,
TOM_prompt,198,agent-properties,"1-1,2-2","1-1,2-2",True,4.185949325561523,
TOM_prompt,295,agent-properties,"1-1,2-2","1-1,2-2",True,7.482986927032471,
TOM_prompt,152,agent-properties,"1-1,2-2","1-1,2-2",True,2.0698580741882324,
TOM_prompt,116,agent-properties,"1-1,2-2","1-1,2-2",True,1.643657922744751,
TOM_prompt,223,agent-properties,"1-1,2-2","1-1,2-2",True,2.107879161834717,
TOM_prompt,416,agent-properties,"1-1,2-2","1-1,2-2",True,1.9319031238555908,
TOM_prompt,231,agent-properties,"1-1,2-2","1-1,2-2",True,2.4341881275177,
TOM_prompt,139,agent-properties,"1-1,2-2","1-1,2-2",True,4.460639953613281,
TOM_prompt,355,agent-properties,"1-1,2-2","1-1,2-2",True,11.92494511604309,
TOM_prompt,101,agent-properties,"1-1,2-2","1-1,2-2",True,3.6812732219696045,
TOM_prompt,49,agent-properties,"1-1,2-2","1-1,2-2",True,5.658300876617432,
TOM_prompt,70,agent-properties,"1-1,2-2","1-1,2-2",True,8.829204082489014,
TOM_prompt,438,agent-properties,"1-1,2-2","1-1,2-2",True,1.4096341133117676,
TOM_prompt,7,agent-properties,"1-1,2-2","1-1,2-2",True,4.566046953201294,
TOM_prompt,175,agent-properties,"1-1,2-2","1-1,2-2",True,8.16903305053711,
TOM_prompt,182,agent-properties,"1-1,2-2","1-1,2-2",True,9.30850625038147,
TOM_prompt,338,agent-properties,"1-1,2-2","1-1,2-2",True,7.113195896148682,
TOM_prompt,337,agent-properties,"1-1,2-2","1-1,2-2",True,2.855616807937622,
TOM_prompt,98,agent-properties,"1-1,2-2","1-1,2-2",True,4.163675785064697,
TOM_prompt,3,agent-properties,"1-1,2-2","1-1,2-2",True,4.524882078170776,
TOM_prompt,141,agent-properties,"1-1,2-2","1-1,2-2",True,5.508832216262817,
TOM_prompt,385,agent-properties,"1-1,2-2","1-1,2-2",True,1.4171018600463867,
TOM_prompt,273,agent-properties,"1-1,2-2","1-1,2-2",True,7.8587799072265625,
TOM_prompt,57,agent-properties,"1-1,2-2","1-1,2-2",True,4.766484975814819,
TOM_prompt,341,agent-properties,"1-1,2-2","1-1,2-2",True,5.437509775161743,
TOM_prompt,107,agent-properties,"1-1,2-2","1-1,2-2",True,7.438791036605835,
TOM_prompt,238,agent-properties,"1-1,2-2","1-1,2-2",True,2.6132330894470215,
TOM_prompt,95,agent-properties,"1-1,2-2","1-1,2-2",True,4.462093114852905,
TOM_prompt,351,agent-properties,"1-1,2-2","1-1,2-2",True,5.4000067710876465,
TOM_prompt,42,agent-properties,"1-1,2-2","1-1,2-2",True,4.780189037322998,
TOM_prompt,362,social-interactions,"1-1,2-2","1-1,2-2",True,2.355618715286255,
TOM_prompt,133,agent-properties,"1-1,2-2","1-1,2-2",True,15.240080118179321,
TOM_prompt,361,agent-properties,"1-1,2-2","1-1,2-2",True,5.8196470737457275,
TOM_prompt,356,social-interactions,"1-1,2-2","1-1,2-2",True,1.8240389823913574,
TOM_prompt,13,social-interactions,"1-1,2-2","1-1,2-2",True,4.220501661300659,
TOM_prompt,424,social-interactions,"1-1,2-2","1-1,2-2",True,7.165364027023315,
TOM_prompt,284,social-interactions,"1-1,2-2","1-1,2-2",True,6.0159218311309814,
TOM_prompt,281,social-interactions,"1-1,2-2","1-1,2-2",True,7.162684202194214,
TOM_prompt,357,social-interactions,"1-1,2-2","1-1,2-2",True,1.3465018272399902,
TOM_prompt,253,agent-properties,"1-1,2-2","1-1,2-2",True,12.312122821807861,
TOM_prompt,207,social-interactions,"1-1,2-2","1-1,2-2",True,5.6833720207214355,
TOM_prompt,326,social-interactions,"1-1,2-2","1-1,2-2",True,1.4507100582122803,
TOM_prompt,308,social-interactions,"1-1,2-2","1-1,2-2",True,2.660944700241089,
TOM_prompt,191,social-interactions,"1-1,2-2","1-1,2-2",True,2.4516408443450928,
TOM_prompt,349,social-interactions,"1-1,2-2","1-1,2-2",True,1.808178186416626,
TOM_prompt,30,social-interactions,"1-1,2-2","1-1,2-2",True,7.554131269454956,
TOM_prompt,71,social-interactions,"1-1,2-2","1-1,2-2",True,8.148581981658936,
TOM_prompt,31,social-interactions,"1-1,2-2","1-1,2-2",True,2.1843581199645996,
TOM_prompt,417,social-interactions,"1-1,2-2","1-1,2-2",True,8.624905109405518,
TOM_prompt,81,social-interactions,"1-1,2-2","1-1,2-2",True,1.6702899932861328,
TOM_prompt,278,social-interactions,"1-1,2-2","1-1,2-2",True,5.977468013763428,
TOM_prompt,177,social-interactions,"1-1,2-2","1-1,2-2",True,1.4526700973510742,
TOM_prompt,271,social-interactions,"1-1,2-2","1-1,2-2",True,1.1747121810913086,
TOM_prompt,368,social-interactions,"1-1,2-2","1-1,2-2",True,3.1889231204986572,
TOM_prompt,384,social-interactions,"1-1,2-2","1-1,2-2",True,1.8529739379882812,
TOM_prompt,264,social-interactions,"1-1,2-2","1-1,2-2",True,2.710669994354248,
TOM_prompt,367,social-interactions,"1-1,2-2","1-1,2-2",True,1.781548023223877,
TOM_prompt,195,social-interactions,"1-1,2-2","1-1,2-2",True,1.8217110633850098,
TOM_prompt,84,social-interactions,"1-1,2-2","1-1,2-2",True,5.248753070831299,
TOM_prompt,354,social-interactions,"1-1,2-2","1-1,2-2",True,2.4779860973358154,
TOM_prompt,280,social-interactions,"1-1,2-2","1-1,2-2",True,2.774272918701172,
TOM_prompt,44,social-interactions,"1-1,2-2","1-1,2-2",True,6.564120054244995,
TOM_prompt,160,social-interactions,"1-1,2-2","1-1,2-2",True,2.9452571868896484,
TOM_prompt,265,social-interactions,"1-1,2-2","1-1,2-2",True,4.077080011367798,
TOM_prompt,301,social-interactions,"1-1,2-2","1-1,2-2",True,10.708560228347778,
TOM_prompt,138,social-interactions,"1-1,2-2","1-1,2-2",True,1.7810900211334229,
TOM_prompt,167,social-interactions,"1-1,2-2","1-1,2-2",True,1.8291549682617188,
TOM_prompt,415,social-interactions,"1-1,2-2","1-1,2-2",True,7.890965938568115,
TOM_prompt,212,social-interactions,"1-1,2-2","1-1,2-2",True,6.03192400932312,
TOM_prompt,6,social-interactions,"1-1,2-2","1-1,2-2",True,6.038808107376099,
TOM_prompt,5,social-interactions,"1-1,2-2","1-1,2-2",True,2.1744091510772705,
TOM_prompt,299,social-interactions,"1-1,2-2","1-1,2-2",True,2.283499002456665,
TOM_prompt,201,social-interactions,"1-1,2-2","1-1,2-2",True,2.4365317821502686,
TOM_prompt,50,social-interactions,"1-1,2-2","1-1,2-2",True,2.633018970489502,
TOM_prompt,216,social-interactions,"1-1,2-2","1-1,2-2",True,2.4823460578918457,
TOM_prompt,219,social-interactions,"1-1,2-2","1-1,2-2",True,1.7525570392608643,
TOM_prompt,214,social-interactions,"1-1,2-2","1-1,2-2",True,6.811811923980713,
TOM_prompt,62,social-interactions,"1-1,2-2","1-1,2-2",True,4.743880987167358,
TOM_prompt,110,social-interactions,"1-1,2-2","1-1,2-2",True,6.520308971405029,
TOM_prompt,294,social-interactions,"1-1,2-2","1-1,2-2",True,1.9044978618621826,
TOM_prompt,256,social-interactions,"1-1,2-2","1-1,2-2",True,1.7345120906829834,
TOM_prompt,269,social-interactions,"1-1,2-2","1-1,2-2",True,1.9116709232330322,
TOM_prompt,119,social-interactions,"1-1,2-2","1-1,2-2",True,4.346656084060669,
TOM_prompt,358,social-properties,"1-1,2-2","1-1,2-2",True,1.5342597961425781,
TOM_prompt,321,social-interactions,"1-1,2-2","1-1,2-2",True,2.146946907043457,
TOM_prompt,370,social-properties,"1-1,2-2","1-1,2-2",True,1.7527639865875244,
TOM_prompt,66,social-properties,"1-1,2-2","1-1,2-2",True,2.416856050491333,
TOM_prompt,86,social-properties,"1-1,2-2","1-1,2-2",True,3.4892308712005615,
TOM_prompt,353,social-interactions,"1-1,2-2","1-1,2-2",True,5.1295201778411865,
TOM_prompt,249,social-properties,"1-1,2-2","1-1,2-2",True,4.49524998664856,
TOM_prompt,67,social-properties,"1-1,2-2","1-1,2-2",True,1.5078108310699463,
TOM_prompt,322,social-properties,"1-1,2-2","1-1,2-2",True,1.3177950382232666,
TOM_prompt,142,social-properties,"1-1,2-2","1-1,2-2",True,5.065778732299805,
TOM_prompt,37,social-properties,"1-1,2-2","1-1,2-2",True,4.058819770812988,
TOM_prompt,224,social-properties,"1-1,2-2","1-1,2-2",True,1.6507630348205566,
TOM_prompt,108,social-properties,"1-1,2-2","1-1,2-2",True,4.581897020339966,
TOM_prompt,183,social-properties,"1-1,2-2","1-1,2-2",True,4.58378791809082,
TOM_prompt,75,social-properties,"1-1,2-2","1-1,2-2",True,5.114315986633301,
TOM_prompt,41,social-properties,"1-1,2-2","1-1,2-2",True,3.973173141479492,
TOM_prompt,215,social-properties,"1-1,2-2","1-1,2-2",True,2.014719009399414,
TOM_prompt,171,social-properties,"1-1,2-2","1-1,2-2",True,1.5945453643798828,
TOM_prompt,82,social-properties,"1-1,2-2","1-1,2-2",True,3.7821948528289795,
TOM_prompt,433,social-properties,"1-1,2-2","1-1,2-2",True,4.1299872398376465,
TOM_prompt,114,social-properties,"1-1,2-2","1-1,2-2",True,2.108370065689087,
TOM_prompt,311,social-properties,"1-1,2-2","1-1,2-2",True,7.651256084442139,
TOM_prompt,430,social-properties,"1-1,2-2","1-1,2-2",True,3.8102219104766846,
TOM_prompt,422,social-properties,"1-1,2-2","1-1,2-2",True,3.9208199977874756,
TOM_prompt,277,social-properties,"1-1,2-2","1-1,2-2",True,1.589294672012329,
TOM_prompt,275,social-properties,"1-1,2-2","1-1,2-2",True,3.492595911026001,
TOM_prompt,346,social-properties,"1-1,2-2","1-1,2-2",True,1.6320159435272217,
TOM_prompt,125,social-properties,"1-1,2-2","1-1,2-2",True,6.537137985229492,
TOM_prompt,423,social-properties,"1-1,2-2","1-1,2-2",True,3.6265869140625,
TOM_prompt,317,social-properties,"1-1,2-2","1-1,2-2",True,7.830642223358154,
TOM_prompt,239,social-properties,"1-1,2-2","1-1,2-2",True,7.705873250961304,
TOM_prompt,379,social-properties,"1-1,2-2","1-1,2-2",True,3.9978599548339844,
TOM_prompt,60,social-properties,"1-1,2-2","1-1,2-2",True,1.3680319786071777,
TOM_prompt,314,social-properties,"1-1,2-2","1-1,2-2",True,7.236683130264282,
TOM_prompt,190,social-properties,"1-1,2-2","1-1,2-2",True,2.351015090942383,
TOM_prompt,230,social-properties,"1-1,2-2","1-1,2-2",True,2.950735092163086,
TOM_prompt,39,social-properties,"1-1,2-2","1-1,2-2",True,4.003698110580444,
TOM_prompt,381,social-properties,"1-1,2-2","1-1,2-2",True,5.781352996826172,
TOM_prompt,243,social-properties,"1-1,2-2","1-1,2-2",True,1.6036810874938965,
TOM_prompt,21,social-properties,"1-1,2-2","1-1,2-2",True,1.7288219928741455,
TOM_prompt,77,social-properties,"1-1,2-2","1-1,2-2",True,1.604356050491333,
TOM_prompt,131,social-properties,"1-1,2-2","1-1,2-2",True,3.5523159503936768,
TOM_prompt,100,social-properties,"1-1,2-2","1-1,2-2",True,2.0998687744140625,
TOM_prompt,218,social-properties,"1-1,2-2","1-1,2-2",True,3.727428913116455,
TOM_prompt,332,social-properties,"1-1,2-2","1-1,2-2",True,2.9891059398651123,
TOM_prompt,251,social-properties,"1-1,2-2","1-1,2-2",True,3.9610700607299805,
TOM_prompt,292,social-properties,"1-1,2-2","1-1,2-2",True,1.9357519149780273,
TOM_prompt,221,social-properties,"1-1,2-2","1-1,2-2",True,2.0160739421844482,
TOM_prompt,432,social-properties,"1-1,2-2","1-1,2-2",True,1.5405490398406982,
TOM_prompt,199,social-properties,"1-1,2-2","1-1,2-2",True,3.590895891189575,
TOM_prompt,135,social-properties,"1-1,2-2","1-1,2-2",True,1.780683994293213,
TOM_prompt,443,social-properties,"1-1,2-2","1-1,2-2",True,6.361332893371582,
BDI_prompt,313,agent-properties,"1-2,2-1","1-1,2-2",False,3.131096124649048,
TOM_prompt,229,social-properties,"1-1,2-2","1-1,2-2",True,4.607898950576782,
BDI_prompt,145,agent-properties,"1-2,2-1","1-1,2-2",False,3.6216797828674316,
BDI_prompt,366,agent-properties,"1-2,2-1","1-1,2-2",False,3.213089942932129,
TOM_prompt,405,social-properties,"1-1,2-2","1-1,2-2",True,7.5301337242126465,
BDI_prompt,53,agent-properties,"1-1,2-2","1-1,2-2",True,4.757430791854858,
BDI_prompt,148,agent-properties,"1-2,2-1","1-1,2-2",False,5.292747974395752,
BDI_prompt,233,agent-properties,"1-1,2-2","1-1,2-2",True,4.315192937850952,
BDI_prompt,159,agent-properties,"1-2,2-1","1-1,2-2",False,5.423053026199341,
BDI_prompt,447,agent-properties,"1-2,2-1","1-1,2-2",False,3.6261630058288574,
BDI_prompt,29,agent-properties,"1-1,2-2","1-1,2-2",True,3.3527979850769043,
BDI_prompt,237,agent-properties,"1-1,2-2","1-1,2-2",True,5.920473098754883,
BDI_prompt,295,agent-properties,"1-2,2-1","1-1,2-2",False,3.5127696990966797,
BDI_prompt,392,agent-properties,"1-2,2-1","1-1,2-2",False,2.74432110786438,
BDI_prompt,355,agent-properties,"1-2,2-1","1-1,2-2",False,3.884335994720459,
BDI_prompt,157,agent-properties,"1-2,2-1","1-1,2-2",False,5.309062957763672,
BDI_prompt,185,agent-properties,"1-2,2-1","1-1,2-2",False,2.9316470623016357,
BDI_prompt,198,agent-properties,"1-2,2-1","1-1,2-2",False,3.662268877029419,
BDI_prompt,70,agent-properties,"1-1,2-2","1-1,2-2",True,3.1264190673828125,
BDI_prompt,263,agent-properties,"1-2,2-1","1-1,2-2",False,3.6505088806152344,
BDI_prompt,151,agent-properties,"1-1,2-2","1-1,2-2",True,5.625617027282715,
BDI_prompt,11,agent-properties,"1-2,2-1","1-1,2-2",False,4.265601634979248,
BDI_prompt,140,agent-properties,"1-2,2-1","1-1,2-2",False,6.257310390472412,
BDI_prompt,152,agent-properties,"1-2,2-1","1-1,2-2",False,3.5946319103240967,
BDI_prompt,192,agent-properties,"1-2,2-1","1-1,2-2",False,7.542685031890869,
BDI_prompt,400,agent-properties,"1-2,2-1","1-1,2-2",False,4.226601839065552,
BDI_prompt,182,agent-properties,"1-2,2-1","1-1,2-2",False,4.697866916656494,
BDI_prompt,116,agent-properties,"1-2,2-1","1-1,2-2",False,3.83618426322937,
BDI_prompt,139,agent-properties,"1-2,2-1","1-1,2-2",False,3.6014528274536133,
BDI_prompt,49,agent-properties,"1-2,2-1","1-1,2-2",False,2.9984679222106934,
BDI_prompt,416,agent-properties,"1-1,2-2","1-1,2-2",True,4.28311014175415,
BDI_prompt,175,agent-properties,"1-1,2-2","1-1,2-2",True,4.5146098136901855,
BDI_prompt,338,agent-properties,"1-2,2-1","1-1,2-2",False,2.728142023086548,
BDI_prompt,231,agent-properties,"1-1,2-2","1-1,2-2",True,4.459095239639282,
BDI_prompt,223,agent-properties,"1-1,2-2","1-1,2-2",True,4.865886926651001,
BDI_prompt,101,agent-properties,"1-2,2-1","1-1,2-2",False,3.351101875305176,
BDI_prompt,7,agent-properties,"1-1,2-2","1-1,2-2",True,3.7547671794891357,
BDI_prompt,133,agent-properties,"1-1,2-2","1-1,2-2",True,4.5930540561676025,
BDI_prompt,273,agent-properties,"1-2,2-1","1-1,2-2",False,3.3819479942321777,
BDI_prompt,438,agent-properties,"1-2,2-1","1-1,2-2",False,2.7780139446258545,
BDI_prompt,107,agent-properties,"1-2,2-1","1-1,2-2",False,2.80279803276062,
BDI_prompt,141,agent-properties,"1-2,2-1","1-1,2-2",False,3.3928310871124268,
BDI_prompt,98,agent-properties,"1-1,2-2","1-1,2-2",True,3.69346284866333,
BDI_prompt,337,agent-properties,"1-2,2-1","1-1,2-2",False,4.541349172592163,
BDI_prompt,341,agent-properties,"1-2,2-1","1-1,2-2",False,3.823028087615967,
BDI_prompt,57,agent-properties,"1-1,2-2","1-1,2-2",True,3.9578781127929688,
BDI_prompt,253,agent-properties,"1-2,2-1","1-1,2-2",False,3.9969608783721924,
BDI_prompt,95,agent-properties,"1-1,2-2","1-1,2-2",True,3.0016183853149414,
BDI_prompt,385,agent-properties,"1-1,2-2","1-1,2-2",True,3.858424186706543,
BDI_prompt,42,agent-properties,"1-1,2-2","1-1,2-2",True,3.199420213699341,
BDI_prompt,3,agent-properties,"1-2,2-1","1-1,2-2",False,6.342801809310913,
BDI_prompt,361,agent-properties,"1-2,2-1","1-1,2-2",False,2.8965070247650146,
BDI_prompt,351,agent-properties,"1-2,2-1","1-1,2-2",False,4.95488977432251,
BDI_prompt,424,social-interactions,"1-1,2-2","1-1,2-2",True,3.5720582008361816,
BDI_prompt,238,agent-properties,"1-1,2-2","1-1,2-2",True,4.036822080612183,
BDI_prompt,71,social-interactions,"1-2,2-1","1-1,2-2",False,2.6738431453704834,
BDI_prompt,207,social-interactions,"1-2,2-1","1-1,2-2",False,2.7688241004943848,
BDI_prompt,281,social-interactions,"1-1,2-2","1-1,2-2",True,3.7803120613098145,
BDI_prompt,362,social-interactions,"1-2,2-1","1-1,2-2",False,3.725771188735962,
BDI_prompt,13,social-interactions,"1-2,2-1","1-1,2-2",False,3.72124981880188,
BDI_prompt,284,social-interactions,"1-2,2-1","1-1,2-2",False,4.197212219238281,
BDI_prompt,30,social-interactions,"1-2,2-1","1-1,2-2",False,2.7210519313812256,
BDI_prompt,417,social-interactions,"1-1,2-2","1-1,2-2",True,3.990304946899414,
BDI_prompt,357,social-interactions,"1-2,2-1","1-1,2-2",False,2.6478309631347656,
BDI_prompt,356,social-interactions,"1-2,2-1","1-1,2-2",False,3.5768649578094482,
BDI_prompt,191,social-interactions,"1-2,2-1","1-1,2-2",False,2.882148027420044,
BDI_prompt,308,social-interactions,"1-2,2-1","1-1,2-2",False,3.0721681118011475,
BDI_prompt,31,social-interactions,"1-2,2-1","1-1,2-2",False,2.5523838996887207,
BDI_prompt,84,social-interactions,"1-2,2-1","1-1,2-2",False,2.8037772178649902,
BDI_prompt,278,social-interactions,"1-2,2-1","1-1,2-2",False,4.8585216999053955,
BDI_prompt,326,social-interactions,"1-2,2-1","1-1,2-2",False,4.186007022857666,
BDI_prompt,349,social-interactions,"1-2,2-1","1-1,2-2",False,3.85241436958313,
BDI_prompt,301,social-interactions,"1-2,2-1","1-1,2-2",False,4.982288122177124,
BDI_prompt,44,social-interactions,"1-2,2-1","1-1,2-2",False,2.638127088546753,
BDI_prompt,177,social-interactions,"1-2,2-1","1-1,2-2",False,2.2267370223999023,
BDI_prompt,81,social-interactions,"1-2,2-1","1-1,2-2",False,3.6639492511749268,
BDI_prompt,415,social-interactions,"1-2,2-1","1-1,2-2",False,4.453926086425781,
BDI_prompt,354,social-interactions,"1-2,2-1","1-1,2-2",False,1.8817522525787354,
BDI_prompt,384,social-interactions,"1-2,2-1","1-1,2-2",False,3.3025741577148438,
BDI_prompt,195,social-interactions,"1-2,2-1","1-1,2-2",False,2.6508758068084717,
BDI_prompt,212,social-interactions,"1-2,2-1","1-1,2-2",False,2.6781980991363525,
BDI_prompt,368,social-interactions,"1-2,2-1","1-1,2-2",False,6.0537731647491455,
BDI_prompt,367,social-interactions,"1-2,2-1","1-1,2-2",False,3.983779191970825,
BDI_prompt,271,social-interactions,"1-2,2-1","1-1,2-2",False,4.480566024780273,
BDI_prompt,160,social-interactions,"1-2,2-1","1-1,2-2",False,2.171828031539917,
BDI_prompt,6,social-interactions,"1-2,2-1","1-1,2-2",False,2.6418068408966064,
BDI_prompt,264,social-interactions,"1-1,2-2","1-1,2-2",True,6.46618914604187,
BDI_prompt,214,social-interactions,"1-2,2-1","1-1,2-2",False,2.6583049297332764,
BDI_prompt,110,social-interactions,"1-2,2-1","1-1,2-2",False,2.867386817932129,
BDI_prompt,138,social-interactions,"1-2,2-1","1-1,2-2",False,2.705641269683838,
BDI_prompt,280,social-interactions,"1-1,2-2","1-1,2-2",True,4.497712850570679,
BDI_prompt,265,social-interactions,"1-2,2-1","1-1,2-2",False,4.366122007369995,
BDI_prompt,50,social-interactions,"1-2,2-1","1-1,2-2",False,3.0692238807678223,
BDI_prompt,167,social-interactions,"1-1,2-2","1-1,2-2",True,5.125370264053345,
BDI_prompt,119,social-interactions,"1-2,2-1","1-1,2-2",False,3.030362844467163,
BDI_prompt,5,social-interactions,"1-2,2-1","1-1,2-2",False,4.545145034790039,
BDI_prompt,62,social-interactions,"1-2,2-1","1-1,2-2",False,5.896776914596558,
BDI_prompt,201,social-interactions,"1-2,2-1","1-1,2-2",False,4.507667064666748,
BDI_prompt,299,social-interactions,"1-1,2-2","1-1,2-2",True,4.3249640464782715,
BDI_prompt,294,social-interactions,"1-2,2-1","1-1,2-2",False,2.789294958114624,
BDI_prompt,256,social-interactions,"1-2,2-1","1-1,2-2",False,1.9823400974273682,
BDI_prompt,353,social-interactions,"1-2,2-1","1-1,2-2",False,3.7103989124298096,
BDI_prompt,269,social-interactions,"1-2,2-1","1-1,2-2",False,3.4973020553588867,
BDI_prompt,86,social-properties,"1-2,2-1","1-1,2-2",False,3.1729729175567627,
BDI_prompt,219,social-interactions,"1-1,2-2","1-1,2-2",True,7.214908838272095,
BDI_prompt,249,social-properties,"1-2,2-1","1-1,2-2",False,3.9364171028137207,
BDI_prompt,216,social-interactions,"1-1,2-2","1-1,2-2",True,7.711444854736328,
BDI_prompt,142,social-properties,"1-2,2-1","1-1,2-2",False,4.230999708175659,
BDI_prompt,370,social-properties,"1-2,2-1","1-1,2-2",False,4.859403848648071,
BDI_prompt,321,social-interactions,"1-1,2-2","1-1,2-2",True,6.022607088088989,
BDI_prompt,66,social-properties,"1-2,2-1","1-1,2-2",False,3.1250057220458984,
BDI_prompt,358,social-properties,"1-1,2-2","1-1,2-2",True,5.886577844619751,
BDI_prompt,75,social-properties,"1-2,2-1","1-1,2-2",False,3.1348111629486084,
BDI_prompt,108,social-properties,"1-2,2-1","1-1,2-2",False,3.064743995666504,
BDI_prompt,311,social-properties,"1-2,2-1","1-1,2-2",False,3.455193042755127,
BDI_prompt,183,social-properties,"1-2,2-1","1-1,2-2",False,3.7488739490509033,
BDI_prompt,37,social-properties,"1-1,2-2","1-1,2-2",True,4.973960876464844,
BDI_prompt,41,social-properties,"1-2,2-1","1-1,2-2",False,4.062835216522217,
BDI_prompt,322,social-properties,"1-2,2-1","1-1,2-2",False,2.7252302169799805,
BDI_prompt,317,social-properties,"1-2,2-1","1-1,2-2",False,2.9667749404907227,
BDI_prompt,82,social-properties,"1-2,2-1","1-1,2-2",False,3.9955170154571533,
BDI_prompt,224,social-properties,"1-1,2-2","1-1,2-2",True,4.26583194732666,
BDI_prompt,433,social-properties,"1-2,2-1","1-1,2-2",False,4.426453351974487,
BDI_prompt,67,social-properties,"1-2,2-1","1-1,2-2",False,5.0142152309417725,
BDI_prompt,171,social-properties,"1-2,2-1","1-1,2-2",False,3.2566261291503906,
BDI_prompt,215,social-properties,"1-2,2-1","1-1,2-2",False,3.663396120071411,
BDI_prompt,430,social-properties,"1-2,2-1","1-1,2-2",False,3.118040084838867,
BDI_prompt,125,social-properties,"1-2,2-1","1-1,2-2",False,3.4300990104675293,
BDI_prompt,114,social-properties,"1-2,2-1","1-1,2-2",False,2.8835408687591553,
BDI_prompt,422,social-properties,"1-2,2-1","1-1,2-2",False,3.0667288303375244,
BDI_prompt,239,social-properties,"1-2,2-1","1-1,2-2",False,5.36001992225647,
BDI_prompt,275,social-properties,"1-2,2-1","1-1,2-2",False,3.269908905029297,
BDI_prompt,423,social-properties,"1-2,2-1","1-1,2-2",False,3.0428500175476074,
BDI_prompt,381,social-properties,"1-2,2-1","1-1,2-2",False,3.4223759174346924,
BDI_prompt,346,social-properties,"1-2,2-1","1-1,2-2",False,2.818279266357422,
BDI_prompt,314,social-properties,"1-1,2-2","1-1,2-2",True,4.728811979293823,
BDI_prompt,277,social-properties,"1-1,2-2","1-1,2-2",True,4.16415810585022,
BDI_prompt,379,social-properties,"1-2,2-1","1-1,2-2",False,4.403917074203491,
BDI_prompt,131,social-properties,"1-2,2-1","1-1,2-2",False,2.607956886291504,
BDI_prompt,230,social-properties,"1-1,2-2","1-1,2-2",True,4.697343826293945,
BDI_prompt,251,social-properties,"1-2,2-1","1-1,2-2",False,2.8405606746673584,
BDI_prompt,39,social-properties,"1-1,2-2","1-1,2-2",True,5.007407188415527,
BDI_prompt,60,social-properties,"1-2,2-1","1-1,2-2",False,4.589372873306274,
BDI_prompt,190,social-properties,"1-2,2-1","1-1,2-2",False,5.052660226821899,
BDI_prompt,332,social-properties,"1-2,2-1","1-1,2-2",False,3.2239458560943604,
BDI_prompt,243,social-properties,"1-1,2-2","1-1,2-2",True,4.625474214553833,
BDI_prompt,218,social-properties,"1-1,2-2","1-1,2-2",True,4.664196968078613,
BDI_prompt,443,social-properties,"1-1,2-2","1-1,2-2",True,5.171694040298462,
BDI_prompt,100,social-properties,"1-2,2-1","1-1,2-2",False,2.652873992919922,
BDI_prompt,21,social-properties,"1-1,2-2","1-1,2-2",True,4.362152814865112,
BDI_prompt,199,social-properties,"1-2,2-1","1-1,2-2",False,3.1961121559143066,
BDI_prompt,405,social-properties,"1-2,2-1","1-1,2-2",False,2.7786858081817627,
BDI_prompt,77,social-properties,"1-1,2-2","1-1,2-2",True,3.7977592945098877,
BDI_prompt,221,social-properties,"1-2,2-1","1-1,2-2",False,4.012074947357178,
BDI_prompt,229,social-properties,"1-2,2-1","1-1,2-2",False,4.0051069259643555,
BDI_prompt,135,social-properties,"1-2,2-1","1-1,2-2",False,3.5908241271972656,
BDI_prompt,292,social-properties,"1-2,2-1","1-1,2-2",False,5.055870056152344,
BDI_prompt,432,social-properties,"1-2,2-1","1-1,2-2",False,5.5146989822387695,
